termius	0	/gnu/store/6kmldbxyi572q1l5jzf847nlkw27i4z4-termius-0.9.8.drv
ibus-lotus	0	/gnu/store/1ds4fmlacwg41c9n160lx2mdjm3v90n9-ibus-lotus-0.9.8.drv
gurobi	0	/gnu/store/pjc3fys3ik5671xhyfcq60pisia2hs0d-gurobi-0.9.8.drv
java-gurobi	0	/gnu/store/gva36zg79yqf36mb6k4lm06k6jawdx4q-java-gurobi-0.9.8.drv
r-gurobi	0	/gnu/store/b1n0h7slfjwwm73ac32llcm1z852pv1x-r-gurobi-0.9.8.drv
usrgrp-manager-bin	0	/gnu/store/srb0g5x8mgm1dbnqd8kkfp9a4s1j8smp-usrgrp-manager-bin-0.9.8.drv
git-gl	0	/gnu/store/13srafsm3a6kid5hfgb91irdqgkvggca-git-gl-0.9.8.drv
xp-pen-tablet	0	/gnu/store/3k2r3d6gvwnlknzh4b0wlvh7qq2h31kl-xp-pen-tablet-0.9.8.drv
remmina-plugin-teamviewer	0	/gnu/store/p0bs75xkyrplm5xx938w5rj7mnsxcivm-remmina-plugin-teamviewer-0.9.8.drv
oracle-sqldeveloper	0	/gnu/store/c491dlq6c8i848bfa57ry7lzz9kfvg8h-oracle-sqldeveloper-0.9.8.drv
synology-hyper-backup-explorer	0	/gnu/store/624kfx8zkj83yf2sadh7jy07cqs9j59m-synology-hyper-backup-explorer-0.9.8.drv
ltunify-git	0	/gnu/store/zqbfwd729r84ixplpiz7hwbfpqb7514x-ltunify-git-0.9.8.drv
pm2ml	0	/gnu/store/0wmms594wn9vk2385dbcz8g7ml9bl162-pm2ml-0.9.8.drv
pacserve	0	/gnu/store/16cpfzg1xbvw3bx2vyklc81bqpajxmfx-pacserve-0.9.8.drv
tsmuxer-git	0	/gnu/store/cxqb99lh8qn79ryh75gjrg5yz9vmbrkk-tsmuxer-git-0.9.8.drv
displaylink	0	/gnu/store/vswk2s37w7ha5s3w4yj1hkh9n674vsdy-displaylink-0.9.8.drv
plugdata-bin	0	/gnu/store/6yan3q3nbhsilqcbcyk3h8gj5jx5fn3p-plugdata-bin-0.9.8.drv
python-questionary	0	/gnu/store/pb68fv2qxgvw0qmakz8z90346d4izfdd-python-questionary-0.9.8.drv
discord-chat-exporter-cli-bin	0	/gnu/store/b3kxjgpfkx5mfbrgiq7z947kikmawhxg-discord-chat-exporter-cli-bin-0.9.8.drv
discord-chat-exporter-gui-bin	0	/gnu/store/8kfhk92k0bmvzf0crqm6dcdvdzdgzf87-discord-chat-exporter-gui-bin-0.9.8.drv
soupault-bin	0	/gnu/store/xk12y2h9f675cs04g4cyyc8zzml47nij-soupault-bin-0.9.8.drv
bin86	0	/gnu/store/zzgfgp41c6sn7kd9189db8f9il7ing1m-bin86-0.9.8.drv
skia-static	0	/gnu/store/cyk6xdfp96hnb0l4gwqdn3sm6mhj6i0v-skia-static-0.9.8.drv
python-frontmatter	0	/gnu/store/nzskx9clxmbgjmwir56c5xb34hrfwisd-python-frontmatter-0.9.8.drv
flatpak-builder-tools-git	0	/gnu/store/nwcachkl6vpygrvqb376a43la06rf8dp-flatpak-builder-tools-git-0.9.8.drv
python-requirements-parser	0	/gnu/store/cca157r8dgr9d602r9q6yhlcksn1sb30-python-requirements-parser-0.9.8.drv
cassette	0	/gnu/store/b6ll0wal8790aiw7y3wnx6q82x6jh6z8-cassette-0.9.8.drv
airshipper	0	/gnu/store/hwwzvanjvs2j1imq5qxwd5sdfh4zmr82-airshipper-0.9.8.drv
firefox-tridactyl-native	0	/gnu/store/j7d7xjas0rjbrci2cv3rsyz4985lb0pa-firefox-tridactyl-native-0.9.8.drv
opendeck	0	/gnu/store/6695hxi6nr3f4qmw16z29ykzzp49bbsq-opendeck-0.9.8.drv
blink-player-bin	0	/gnu/store/gg6v4hc6slgq4b7qbyhalrgd7cld4w33-blink-player-bin-0.9.8.drv
libcava	0	/gnu/store/48fxaxb0yfzpjy9ki2f6av7wzgrsbl02-libcava-0.9.8.drv
shutter-encoder	0	/gnu/store/x6g1cpcv2zk56mabnan2y5pdsx6hffn2-shutter-encoder-0.9.8.drv
gruvbox-plus-icon-theme-git	0	/gnu/store/zijam3f5502jp066kq2aagzl3qzk9ldh-gruvbox-plus-icon-theme-git-0.9.8.drv
pass-secret-service-bin	0	/gnu/store/yipzg134vrkyk90hwqxb3p5xwva4vx0h-pass-secret-service-bin-0.9.8.drv
tagutil	0	/gnu/store/n5zcgks9bgnvsbv91hllzz8fjwh0v0a6-tagutil-0.9.8.drv
vivado	0	/gnu/store/ywvlvdqpkmvphhj129qnc39dx1xl3gra-vivado-0.9.8.drv
pyspread	0	/gnu/store/cm4hdd05wric9imhyxixlbn8567q1mpb-pyspread-0.9.8.drv
matrixbrandy	0	/gnu/store/bl5anqxv077pmjp7vlmzz0kv5xs27a8c-matrixbrandy-0.9.8.drv
edk2-ovmf-fedora	0	/gnu/store/815zkaj164mhhqyrvqj7679qbf83i0zn-edk2-ovmf-fedora-0.9.8.drv
phonon-qt5-mpv-git	0	/gnu/store/djnnjkf8d8xz3yfhrrd71bvcqvgx1bkw-phonon-qt5-mpv-git-0.9.8.drv
bmaptool	0	/gnu/store/1l5a36kmprh53wwf1c8sqk8yk6q6fipy-bmaptool-0.9.8.drv
overmask	0	/gnu/store/5pcdkj65sdcm0ngssl5649wwvjkmclvn-overmask-0.9.8.drv
ruby-xxhash	0	/gnu/store/fbfrjzidjkpyqj35fzpqpb7qhj568gsj-ruby-xxhash-0.9.8.drv
kx-aspe-git	0	/gnu/store/a5pv3ybngb4rf5s83kb0jx6vmvhw2m1g-kx-aspe-git-0.9.8.drv
runst-bin	0	/gnu/store/704krdg0gxmnnryyss7z8adwn71jz95k-runst-bin-0.9.8.drv
brother-hl1118	0	/gnu/store/k198ny6xfadkc0vq4g9q8f5zvqcx8ma4-brother-hl1118-0.9.8.drv
breeze-enhanced	0	/gnu/store/ggvcs57wsqq8593987bf7kmkqmx8gq8v-breeze-enhanced-0.9.8.drv
python-shandy-sqlfmt	0	/gnu/store/clxk7milry74q0adz7y5857f1m25g035-python-shandy-sqlfmt-0.9.8.drv
python-textual-textarea	0	/gnu/store/a3l06dilym745shzbpj3hza8q9dga9d9-python-textual-textarea-0.9.8.drv
gftp	0	/gnu/store/kl8gz46hrmyq1cyvww40av8w972n19z2-gftp-0.9.8.drv
vdhcoapp-git	0	/gnu/store/h6rn4lcm4rpyvf7pvjwa0j7clcabx7wg-vdhcoapp-git-0.9.8.drv
psst-bin	0	/gnu/store/7j87nysp0q6dfrlvzmb69rm634z7vhyj-psst-bin-0.9.8.drv
radar-omega	0	/gnu/store/43p3dahvirsy90acg7dlmax1apxbwn41-radar-omega-0.9.8.drv
gittype-bin	0	/gnu/store/xy4dkbfriyvi3f974qcfc137qv5jw2p2-gittype-bin-0.9.8.drv
pixelpantry-git	0	/gnu/store/zzzrp4akp8ihcq05vad3dcx6g7gpadkd-pixelpantry-git-0.9.8.drv
errands-c-git	0	/gnu/store/clyfg8p62w2r749g5dxf8hm1yamwgpcs-errands-c-git-0.9.8.drv
somafm_tui	0	/gnu/store/c26xkgdnx9fddmvd7b7waxr5j9b6aszh-somafm_tui-0.9.8.drv
duelsplus	0	/gnu/store/km33k5j5js3np9mml299aadn66d0jn8m-duelsplus-0.9.8.drv
pesconvert-git	0	/gnu/store/shyi0qypk18s6gs0ijh6qcdzd5iqp14x-pesconvert-git-0.9.8.drv
shorewall	0	/gnu/store/ygqb5aq0b7mi4m8c0yq965xnxnfqhqvf-shorewall-0.9.8.drv
shorewall6	0	/gnu/store/74smg3hpb9mmilvyxh6fgzsr4pjiv7yv-shorewall6-0.9.8.drv
shorewall-core	0	/gnu/store/j1fycvh8f2zswg4cyplzjpxvmmm9fqkr-shorewall-core-0.9.8.drv
rust-motd-bin	0	/gnu/store/1vkjw1vi2287jclyqpcbs5gszgsfgp2f-rust-motd-bin-0.9.8.drv
gitlogue-bin	0	/gnu/store/gxhrax6vm2smpvzx5kbrmrp4q10i9gw1-gitlogue-bin-0.9.8.drv
keyd-openrc	0	/gnu/store/4nd6r01sbji18b4qagdarsky44m5yaxh-keyd-openrc-0.9.8.drv
cleanuparr-bin	0	/gnu/store/isqprw3rfjrl7qa6c8s08bwvqpifvphd-cleanuparr-bin-0.9.8.drv
git-store-meta	0	/gnu/store/3wwgn4fgxbkc6x08xl5czmsshk5nlaiy-git-store-meta-0.9.8.drv
flutter-engine-common-google-bin	0	/gnu/store/bh7kmkj8d0i8inw3q736q087g273lh8l-flutter-engine-common-google-bin-0.9.8.drv
flutter-engine-linux-google-bin	0	/gnu/store/5fki0xqh3d2s0wy0wfigdfcjq9l9vxiv-flutter-engine-linux-google-bin-0.9.8.drv
flutter-engine-web-google-bin	0	/gnu/store/2fglk365nblphajfmcjjwnzb6fbskvpa-flutter-engine-web-google-bin-0.9.8.drv
flutter-engine-android-google-bin	0	/gnu/store/wh84xqjnbi0ygxfq0sdlfq099xi4hzs5-flutter-engine-android-google-bin-0.9.8.drv
flutter-sky-engine-google-bin	0	/gnu/store/lqxpgv2g8qh30g7dj8n062sqmqsa8zhz-flutter-sky-engine-google-bin-0.9.8.drv
flutter-material-fonts-google-bin	0	/gnu/store/i0b3gph40pirq11a48mpvln1vffhzk4r-flutter-material-fonts-google-bin-0.9.8.drv
flutter-gradle-google-bin	0	/gnu/store/i51kjbih9vhabqh9cfizqrbip3x9ccfc-flutter-gradle-google-bin-0.9.8.drv
flutter-dart-google-bin	0	/gnu/store/mnbg2d3jpmn6c6zd51zjj3k413a1mnkh-flutter-dart-google-bin-0.9.8.drv
